platform,surface,item_id,label,canonical_content_id,canonical_title,content_group,mapping_status,first_date,last_date,first_offered_date,first_offered_basis,first_offered_confidence,recency_basis,grain,sales,gross,net,source_file
OnlyFans,OF mass message,pdf-message-28b2ead24d292562,"We've been so focused on my gain lately, I'm blowing up like a balloon! But I noticed your putting on a little weight too, and I wanna make you 🍩 Would you let me stuff these donuts in your face? NEW",unmapped:onlyfans:we-ve-been-so-focused-on-my-gain-lately-i-m-blowing-up-like-a-balloon-,"We've been so focused on my gain lately, I'm blowing up like a balloon! But I noticed your putting on a little weight too, and I wanna make you 🍩 Would you let me stuff these donuts in your face? NEW",,needs mapping,2024-12-06,2024-12-06,2024-12-06,OF message sent date,medium,message date,supplemental native OF message stats,12.0,299.88,239.9,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-4d60607aad55b166,My clothes are so tight from all the weight I've gained that they're bursting at the buttons! It's so fucking hot seeing what my new body does 🥵 clothes! NEW,unmapped:onlyfans:my-clothes-are-so-tight-from-all-the-weight-i-ve-gained-that-they-re-b,My clothes are so tight from all the weight I've gained that they're bursting at the buttons! It's so fucking hot seeing what my new body does 🥵 clothes! NEW,,needs mapping,2024-06-24,2024-06-24,2024-06-24,OF message sent date,medium,message date,supplemental native OF message stats,25.0,299.75,239.8,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-fc637494657f9251,🤭 My fatass was not made for exercise! I thought you might like to watch me huff and puff anyway so here's a little discount! NEW,unmapped:onlyfans:my-fatass-was-not-made-for-exercise-i-thought-you-might-like-to-watch-,🤭 My fatass was not made for exercise! I thought you might like to watch me huff and puff anyway so here's a little discount! NEW,,needs mapping,2023-12-02,2023-12-02,2023-12-02,OF message sent date,medium,message date,supplemental native OF message stats,25.0,299.75,239.8,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-1415587fcf44198c,😘 Wanna be my friend with benefits? Here's a special discount for this pov solo! NEW,Video 0203,Friends With Benefits,Video,OF caption inferred,2023-11-18,2023-11-18,2023-11-18,OF message sent date,medium,message date,supplemental native OF message stats,25.0,299.75,239.8,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-6f8df4d97dc0fa7f,🤭 So big I got stuck in the door! Here's a little discount because I know you don't want to miss that! NEW,unmapped:onlyfans:so-big-i-got-stuck-in-the-door-here-s-a-little-discount-because-i-know,🤭 So big I got stuck in the door! Here's a little discount because I know you don't want to miss that! NEW,,needs mapping,2023-12-17,2023-12-17,2023-12-17,OF message sent date,medium,message date,supplemental native OF message stats,24.0,287.76,230.21,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-7b8653f1325edb50,"🥵 You get a front row seat to a steamy, jiggly, dripping wet strip tease! You know you can't resist stroking for this fat body! NEW",Video 0265,Dripping Wet Strip Tease,Video,OF caption inferred,2025-03-14,2025-03-14,2025-03-14,OF message sent date,medium,message date,supplemental native OF message stats,13.0,285.87,228.7,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-82c1551628945cbf,"🥵 I know you can't get enough of this fat, and I'm jiggling it all for your cum. I wanna feel it dripping down this fat belly! NEW",Video 0257,Cum for My Fat Part 2,Video,OF caption inferred,2024-12-11,2024-12-11,2024-12-11,OF message sent date,medium,message date,supplemental native OF message stats,16.0,271.84,217.47,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-2ae614325c192b1b,🤰 I want you to get me pregnant and make this body grow so fat! NEW,Video 0244,Impregnation Fantasy Chat,Video,OF caption inferred,2024-07-10,2024-07-10,2024-07-10,OF message sent date,medium,message date,supplemental native OF message stats,30.0,269.7,215.76,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-807a53862424b7c7,🍕 🤤 Stuffing my face and gaining turns me on so much! I want you to feed me pizza while I cum so I sent you this little discount! NEW,Video 0111,Stuffing My Face With Pizza,Video,OF caption inferred,2024-04-30,2024-04-30,2024-04-30,OF message sent date,medium,message date,supplemental native OF message stats,14.0,265.86,212.69,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-ade8452322af7aa3,"🤭 😘 She's so skinny, you and I both know she'll never satisfy you. That's why you're crawling back to your SSBBW mistress! NEW",Video 0242,Crawling Back to Your Fat Mistress,Video,OF caption inferred,2024-07-03,2024-07-03,2024-07-03,OF message sent date,medium,message date,supplemental native OF message stats,29.0,260.71,208.57,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-94ca03b1dbb4ea2b,"You've turned your girlfriend into a giantess using the power of orgasms, and she wants to get even bigger! Slide between these plump pussy 🤤 🤤 her grind you until you're covered in cum! NEW",Video 0239,SSBBW Giantess Rubs Pussy on You,Video,OF caption inferred,2024-06-21,2024-06-21,2024-06-21,OF message sent date,medium,message date,supplemental native OF message stats,29.0,260.71,208.57,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-295fd907ede3fda4,🤤 🤰 That cock looks so good. Here's a special discount because I want you to get me pregnant! NEW,unmapped:onlyfans:that-cock-looks-so-good-here-s-a-special-discount-because-i-want-you-t,🤤 🤰 That cock looks so good. Here's a special discount because I want you to get me pregnant! NEW,,needs mapping,2024-03-15,2024-03-15,2024-03-15,OF message sent date,medium,message date,supplemental native OF message stats,20.0,259.8,207.84,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-a55d23926e157e96,"🎃 I think you'll like me in a cheer costume, so I'm sending you a special Halloween discount! NEW",unmapped:onlyfans:i-think-you-ll-like-me-in-a-cheer-costume-so-i-m-sending-you-a-special,"🎃 I think you'll like me in a cheer costume, so I'm sending you a special Halloween discount! NEW",,needs mapping,2023-10-15,2023-10-15,2023-10-15,OF message sent date,medium,message date,supplemental native OF message stats,20.0,259.8,207.84,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-85f511fb42e6fd2e,Squeezing my fat body in and out of this car and I even get brave enough to go topless with my fat tits and belly bouncing! Don't miss this 😘 count! NEW,unmapped:onlyfans:squeezing-my-fat-body-in-and-out-of-this-car-and-i-even-get-brave-enou,Squeezing my fat body in and out of this car and I even get brave enough to go topless with my fat tits and belly bouncing! Don't miss this 😘 count! NEW,,needs mapping,2023-09-03,2023-09-03,2023-09-03,OF message sent date,medium,message date,supplemental native OF message stats,20.0,259.8,207.84,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-586fcb4dca9ba364,"Your ex has a request, but it's not what you expect... She wants you to get her pregnant, no strings attached. Unlock if you would breed her. NEW",Video 0249,SSBBW Ex Wants to Get Pregnant,Video,OF caption inferred,2024-10-27,2024-10-27,2024-10-27,OF message sent date,medium,message date,supplemental native OF message stats,23.0,252.77,202.22,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-09e70ff2e3a448fe,OnlyFans message 81,unmapped:onlyfans:onlyfans-message-81,OnlyFans message 81,,needs mapping,2024-03-09,2024-03-09,2024-03-09,OF message sent date,medium,message date,supplemental native OF message stats,18.0,251.82,201.46,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-e8c3148dac400ec7,🤤 Chugging this soda makes my belly soooo fucking round and bloated. Will you rub it to help me burp up all this gas? NEW,Video 0250,Soda Chug and Burping,Video,OF caption inferred,2024-10-30,2024-10-30,2024-10-30,OF message sent date,medium,message date,supplemental native OF message stats,12.0,239.88,191.9,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-cc8cb670090f565b,😘 I love guiding you through a stroke session! I hope you have fun with this special discounted joi clip! NEW,unmapped:onlyfans:i-love-guiding-you-through-a-stroke-session-i-hope-you-have-fun-with-t,😘 I love guiding you through a stroke session! I hope you have fun with this special discounted joi clip! NEW,,needs mapping,2023-10-05,2023-10-05,2023-10-05,OF message sent date,medium,message date,supplemental native OF message stats,15.0,239.85,191.88,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-78c586773b73ea46,"🤭 🤤 I used old pictures on the dating site, I hope I haven't gained too much for you! You'll want this one if you like fat, dripping wet pussy! NEW",unmapped:onlyfans:i-used-old-pictures-on-the-dating-site-i-hope-i-haven-t-gained-too-muc,"🤭 🤤 I used old pictures on the dating site, I hope I haven't gained too much for you! You'll want this one if you like fat, dripping wet pussy! NEW",,needs mapping,2024-03-30,2024-03-30,2024-03-30,OF message sent date,medium,message date,supplemental native OF message stats,20.0,239.8,191.84,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-f1c0f9e343f9d788,😊 I haven't showered in a few days and now you're going to worship all my stinky sweaty crevices and dirty little asshole! NEW,Video 0228,Worship My Sweaty Ass,Video,OF caption inferred,2024-04-20,2024-04-20,2024-04-20,OF message sent date,medium,message date,supplemental native OF message stats,15.0,224.85,179.88,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-17bacb28e116abcd,🎄 You made it onto Santa's nice list this year! Enjoy this discount for a special treat from Mrs Claus! NEW,Video 0208,SSBBW Mrs Claus Lets You Eat Ass and Pussy,Video,OF caption inferred,2023-12-27,2023-12-27,2023-12-27,OF message sent date,medium,message date,supplemental native OF message stats,28.0,223.72,178.98,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-e3c1be7c2c3026d0,OnlyFans message 93,unmapped:onlyfans:onlyfans-message-93,OnlyFans message 93,,needs mapping,2023-11-27,2023-11-27,2023-11-27,OF message sent date,medium,message date,supplemental native OF message stats,17.0,220.83,176.66,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-8d6a916190632d94,"You didn't make your quota.. Again. If you want to keep your job, you're gonna have to get on your knees and worship your boss's fat belly! NEW",Video 0245,Belly Worship to Keep Your Job,Video,OF caption inferred,2024-07-17,2024-07-17,2024-07-17,OF message sent date,medium,message date,supplemental native OF message stats,16.0,207.84,166.27,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-0de6452904442faf,🤭 These pathetic weaklings couldn't handle their fitness instructor's earth-shaking stomps! Can you? Here's a discount for you to join my NEW,unmapped:onlyfans:these-pathetic-weaklings-couldn-t-handle-their-fitness-instructor-s-ea,🤭 These pathetic weaklings couldn't handle their fitness instructor's earth-shaking stomps! Can you? Here's a discount for you to join my NEW,,needs mapping,2023-08-30,2023-08-30,2023-08-30,OF message sent date,medium,message date,supplemental native OF message stats,26.0,207.74,166.19,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-6a09616c6fbd6d7d,OnlyFans message 69,unmapped:onlyfans:onlyfans-message-69,OnlyFans message 69,,needs mapping,2024-04-24,2024-04-24,2024-04-24,OF message sent date,medium,message date,supplemental native OF message stats,17.0,203.83,163.06,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-fac43733013dede1,🚬 💄 Your secret voyeur cam watches as I get ready to go out. Unlock if you love admiring my fat and watching me smoke! NEW,Video 0262,Voyeur Watches Me Get Ready,Video,OF caption inferred,2025-02-28,2025-02-28,2025-02-28,OF message sent date,medium,message date,supplemental native OF message stats,9.0,197.91,158.33,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-e135355892de0fdb,😘 I know you never get tired of this body so I strutting my fat stuff once again! Enjoy a special discount while it lasts! NEW,unmapped:onlyfans:i-know-you-never-get-tired-of-this-body-so-i-strutting-my-fat-stuff-on,😘 I know you never get tired of this body so I strutting my fat stuff once again! Enjoy a special discount while it lasts! NEW,,needs mapping,2024-02-08,2024-02-08,2024-02-08,OF message sent date,medium,message date,supplemental native OF message stats,18.0,197.82,158.26,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-53b0b683e8ded64c,🤤 My fat sounds so fucking hot clapping all together! Here's a little discount so you can fap along with it! NEW,unmapped:onlyfans:my-fat-sounds-so-fucking-hot-clapping-all-together-here-s-a-little-dis,🤤 My fat sounds so fucking hot clapping all together! Here's a little discount so you can fap along with it! NEW,,needs mapping,2024-03-08,2024-03-08,2024-03-08,OF message sent date,medium,message date,supplemental native OF message stats,24.0,191.76,153.41,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-8165e999fb9065ab,🤤 Fucking my pussy until it's dripping with creamy cum! NEW,unmapped:onlyfans:fucking-my-pussy-until-it-s-dripping-with-creamy-cum-new,🤤 Fucking my pussy until it's dripping with creamy cum! NEW,,needs mapping,2024-05-11,2024-05-11,2024-05-11,OF message sent date,medium,message date,supplemental native OF message stats,19.0,189.81,151.85,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-277a21661e8aff3a,I love teasing you with all my thickness and this time it's all about the ass and thighs! Here's a little discount so you can really enjoy every NEW,unmapped:onlyfans:i-love-teasing-you-with-all-my-thickness-and-this-time-it-s-all-about-,I love teasing you with all my thickness and this time it's all about the ass and thighs! Here's a little discount so you can really enjoy every NEW,,needs mapping,2024-02-22,2024-02-22,2024-02-22,OF message sent date,medium,message date,supplemental native OF message stats,19.0,189.81,151.85,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-1129453ee35cfd5a,😈 I'm horny and I want you so bad! Would this video convince you to come over? NEW,unmapped:onlyfans:i-m-horny-and-i-want-you-so-bad-would-this-video-convince-you-to-come-,😈 I'm horny and I want you so bad! Would this video convince you to come over? NEW,,needs mapping,2024-06-11,2024-06-11,2024-06-11,OF message sent date,medium,message date,supplemental native OF message stats,20.0,159.8,127.84,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-2487a63c0f585351,"💦 It's so got watching you stroke to my fat! I'm going to tell you just how I want you to touch yourself, don't bust until I count down to one! NEW",unmapped:onlyfans:it-s-so-got-watching-you-stroke-to-my-fat-i-m-going-to-tell-you-just-h,"💦 It's so got watching you stroke to my fat! I'm going to tell you just how I want you to touch yourself, don't bust until I count down to one! NEW",,needs mapping,2023-08-30,2023-08-30,2023-08-30,OF message sent date,medium,message date,supplemental native OF message stats,13.0,155.87,124.7,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-e62cfdb398bf8b37,😘 Here's a little discount if you love when I make you feel tiny! NEW,unmapped:onlyfans:here-s-a-little-discount-if-you-love-when-i-make-you-feel-tiny-new,😘 Here's a little discount if you love when I make you feel tiny! NEW,,needs mapping,2023-12-11,2023-12-11,2023-12-11,OF message sent date,medium,message date,supplemental native OF message stats,14.0,153.86,123.09,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-cfef7711d5402d0b,"🎃 I need your cum for my potion, and I'm gonna drain you for every last drop! NEW",unmapped:onlyfans:i-need-your-cum-for-my-potion-and-i-m-gonna-drain-you-for-every-last-d,"🎃 I need your cum for my potion, and I'm gonna drain you for every last drop! NEW",,needs mapping,2023-10-17,2023-10-17,2023-10-17,OF message sent date,medium,message date,supplemental native OF message stats,17.0,152.83,122.26,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-ca70105e137c1008,"😘 I want to cum so hard for you, so I sent you this special discount on my new video! NEW",unmapped:onlyfans:i-want-to-cum-so-hard-for-you-so-i-sent-you-this-special-discount-on-m,"😘 I want to cum so hard for you, so I sent you this special discount on my new video! NEW",,needs mapping,2023-10-04,2023-10-04,2023-10-04,OF message sent date,medium,message date,supplemental native OF message stats,17.0,152.83,122.26,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-2a1c51bc5847a063,😍 Here's a little discount because I know you're gonna love seeing this fat body covered in oil! NEW,unmapped:onlyfans:here-s-a-little-discount-because-i-know-you-re-gonna-love-seeing-this-,😍 Here's a little discount because I know you're gonna love seeing this fat body covered in oil! NEW,,needs mapping,2024-03-22,2024-03-22,2024-03-22,OF message sent date,medium,message date,supplemental native OF message stats,12.0,143.88,115.1,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-edc5739dcc8a4414,🛀 🤭 Here's a little discount to see how my fat ass barely fits in this two-person tub! NEW,unmapped:onlyfans:here-s-a-little-discount-to-see-how-my-fat-ass-barely-fits-in-this-two,🛀 🤭 Here's a little discount to see how my fat ass barely fits in this two-person tub! NEW,,needs mapping,2024-01-31,2024-01-31,2024-01-31,OF message sent date,medium,message date,supplemental native OF message stats,13.0,142.87,114.3,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-eb91e8d529c2d720,OnlyFans message 117,unmapped:onlyfans:onlyfans-message-117,OnlyFans message 117,,needs mapping,2023-08-29,2023-08-29,2023-08-29,OF message sent date,medium,message date,supplemental native OF message stats,13.0,142.87,114.3,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-04ab718a31823480,"Your fat co-worker has been stealing lunches and work and you've plotted your revenge - a cursed cake worth a million calories. Watch as 🎂 💥 keep shoving bite after messy bite in my face until I'm busting my buttons, breaking chairs, and fi",Video 0271,Co-workers' Revenge: Cake Stuffing and Rapid Growth,Video,OF caption inferred,2025-07-21,2025-07-21,2025-07-21,OF message sent date,medium,message date,supplemental native OF message stats,5.0,139.95,111.96,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-052701819d621031,"👠 You love to see me strut and jiggle, so I've got another sexy catwalk at a special discount just for you! NEW",unmapped:onlyfans:you-love-to-see-me-strut-and-jiggle-so-i-ve-got-another-sexy-catwalk-a,"👠 You love to see me strut and jiggle, so I've got another sexy catwalk at a special discount just for you! NEW",,needs mapping,2023-11-10,2023-11-10,2023-11-10,OF message sent date,medium,message date,supplemental native OF message stats,12.0,131.88,105.5,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-0009aa8ae2a0d253,Out of breath and struggling to make it through this workout! Make sure to use this discount and enjoy every jiggle! NEW,unmapped:onlyfans:out-of-breath-and-struggling-to-make-it-through-this-workout-make-sure,Out of breath and struggling to make it through this workout! Make sure to use this discount and enjoy every jiggle! NEW,,needs mapping,2024-04-10,2024-04-10,2024-04-10,OF message sent date,medium,message date,supplemental native OF message stats,9.0,116.91,93.53,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-670ce937df9a1519,😘 I'm telling you just how to worship my gorgeous body from tits to toes and this is your chance kneel for me at a special discount! NEW,unmapped:onlyfans:i-m-telling-you-just-how-to-worship-my-gorgeous-body-from-tits-to-toes,😘 I'm telling you just how to worship my gorgeous body from tits to toes and this is your chance kneel for me at a special discount! NEW,,needs mapping,2023-09-30,2023-09-30,2023-09-30,OF message sent date,medium,message date,supplemental native OF message stats,9.0,116.91,93.53,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-bec8a1ee9daab10b,🤤 These skin-tight pants look amazing on me! They look even better when I strip them off and show off this fat pussy! NEW,unmapped:onlyfans:these-skin-tight-pants-look-amazing-on-me-they-look-even-better-when-i,🤤 These skin-tight pants look amazing on me! They look even better when I strip them off and show off this fat pussy! NEW,,needs mapping,2024-04-20,2024-04-20,2024-04-20,OF message sent date,medium,message date,supplemental native OF message stats,13.0,116.87,93.5,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-bef79ee14061d5e9,👅 My tits are getting covered in whipped cream! Here's a discount so you can lick them clean for me. NEW,Video 0219,Messy Whipped Cream Tits,Video,OF caption inferred,2024-03-16,2024-03-16,2024-03-16,OF message sent date,medium,message date,supplemental native OF message stats,9.0,107.91,86.33,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-945d4d0c329b1b80,🧼 😘 My fat looks incredible dripping with suds! Make sure you grab it with this special discount! NEW,unmapped:onlyfans:my-fat-looks-incredible-dripping-with-suds-make-sure-you-grab-it-with-,🧼 😘 My fat looks incredible dripping with suds! Make sure you grab it with this special discount! NEW,,needs mapping,2023-12-30,2023-12-30,2023-12-30,OF message sent date,medium,message date,supplemental native OF message stats,9.0,107.91,86.33,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-e567d1498dd5a1e1,"You've been spotted by a massive gassy giantess, and there's nowhere for you to run. Will her burps and farts knock you out before she swallows 💨 😘 whole? You'll have to unlock to find out! NEW",Video 0281,Gassy Giantess Gobbles You Up,Video,OF caption inferred,2026-01-30,2026-01-30,2026-01-30,OF message sent date,medium,message date,supplemental native OF message stats,2.0,49.98,39.98,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-94fc928150ab185d,🍪 🍪 Your submissive feedee didn't make her gaining goals. Unlock to see how she makes it up to you! NEW,Video 0260,Gaining for Daddy,Video,OF caption inferred,2025-02-18,2025-02-18,2025-02-18,OF message sent date,medium,message date,supplemental native OF message stats,2.0,47.98,38.38,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-5fff779bcc1456f4,"If you can resist, I'll let you go. If you can't, you're getting shrunk... And nobody can resist me. This is my first vore video so unlock if you've 😋 getting swallowed by me! NEW",unmapped:onlyfans:if-you-can-resist-i-ll-let-you-go-if-you-can-t-you-re-getting-shrunk-a,"If you can resist, I'll let you go. If you can't, you're getting shrunk... And nobody can resist me. This is my first vore video so unlock if you've 😋 getting swallowed by me! NEW",,needs mapping,2024-11-14,2024-11-14,2024-11-14,OF message sent date,medium,message date,supplemental native OF message stats,2.0,39.98,31.98,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-98250e87835adeea,"🤤 🥞 Looking sexy and stuffing my face, my two favorite things! I thought you might want a discount to watch me devour every bite! NEW",unmapped:onlyfans:looking-sexy-and-stuffing-my-face-my-two-favorite-things-i-thought-you,"🤤 🥞 Looking sexy and stuffing my face, my two favorite things! I thought you might want a discount to watch me devour every bite! NEW",,needs mapping,2024-01-16,2024-01-16,2024-01-16,OF message sent date,medium,message date,supplemental native OF message stats,2.0,25.98,20.78,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-bf4f2a0857ae7a70,🤤 🌮 I'm sat on top of you and stuffing this gorgeous belly full! Lay back and feel me get heavier and heavier on top of you. NEW,Video 0223,Growing SSBBW Stuffs 5000 Calories While Sitting on You POV 🤤🌮,Video,OF caption inferred,2024-03-31,2024-03-31,2024-03-31,OF message sent date,medium,message date,supplemental native OF message stats,1.0,23.99,19.19,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-eb2b17394b123221,💦 I need your nut baby! Stroke for me while I bounce my belly and twerk my fat ass for you! NEW,unmapped:onlyfans:i-need-your-nut-baby-stroke-for-me-while-i-bounce-my-belly-and-twerk-m,💦 I need your nut baby! Stroke for me while I bounce my belly and twerk my fat ass for you! NEW,,needs mapping,2024-06-14,2024-06-14,2024-06-14,OF message sent date,medium,message date,supplemental native OF message stats,1.0,12.99,10.39,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-bf64c1fd76f4412c,"🤭 You've fed me so fat, now your cock isn't big enough. Luckily my coworker's is. You're my boyfriend and my feeder, now you'll be my cuckold NEW",Video 0227,Cuckolded By Your Feedee Girlfriend,Video,OF caption inferred,2024-04-19,2024-04-19,2024-04-19,OF message sent date,medium,message date,supplemental native OF message stats,1.0,9.99,7.99,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-d45715ecd87216d1,💜 Thank you for purchasing this video! I've got a better quality version available now and I wanted to make sure you got it!,unmapped:onlyfans:thank-you-for-purchasing-this-video-i-ve-got-a-better-quality-version-,💜 Thank you for purchasing this video! I've got a better quality version available now and I wanted to make sure you got it!,,needs mapping,2023-09-03,2023-09-03,2023-09-03,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-7bdf5df4350ba8ce,💜 I've got an updated version available of a video you purchased! Thank you so much and enjoy!,unmapped:onlyfans:i-ve-got-an-updated-version-available-of-a-video-you-purchased-thank-y,💜 I've got an updated version available of a video you purchased! Thank you so much and enjoy!,,needs mapping,2023-09-03,2023-09-03,2023-09-03,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-ee780105c66b25b0,💜 You purcahsed this video a while back and I've got an updated version for you! Thank you for supporting my work!,unmapped:onlyfans:you-purcahsed-this-video-a-while-back-and-i-ve-got-an-updated-version-,💜 You purcahsed this video a while back and I've got an updated version for you! Thank you for supporting my work!,,needs mapping,2023-09-01,2023-09-01,2023-09-01,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-19b0317f9f32079a,OnlyFans message 105,unmapped:onlyfans:onlyfans-message-105,OnlyFans message 105,,needs mapping,2023-09-02,2023-09-02,2023-09-02,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
